Country seperate (group),subtitle,Page 1,Company and Scientific Name1,Deal not on Map,Deal Period1 11,"Potential (1=yes, 0=no)1",3 Star Note,Company's Country,Country seperate,Date of Deal,Day,Deal within Africa1,Deal within Europe1,Group Latin America,Month,Month-Day,Number of Deal1,Number of Deal1 (group),Number of Doses Needed per Person,Partners,Purchaser Entity / Country1,Purchaser's country Economic  Status,Purchaser's Country Income Status,Tooltip deal amount,Type of Vaccine,Year,% Of National Population Able To Be Vaccinated,Deal Amount,Number of people able to be vaccinated with doses procured,Population
Indonesia,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Novavax_NVX-CoV2373,0,November 2020,Confirmed,0,USA,Indonesia,Fri Nov 13 00:00:00 EST 2020,13,0,0,0,Nov,Nov 13,1,1st deal,2,NIH,Indonesia,Upper middle income,LMIC,vaccines,Protein adjuvant,2020,5.542713540,30000000,15000000,270625568
Indonesia,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Novavax_NVX-CoV2373,0,November 2020,Confirmed,0,USA,Indonesia,Fri Nov 13 00:00:00 EST 2020,13,0,0,0,Nov,Nov 13,1,1st deal,2,NIH,Indonesia,Upper middle income,LMIC,vaccines,Protein adjuvant,2020,5.542713540,30000000,15000000,270625568
Indonesia,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and November 2020,November 2020,Novavax_NVX-CoV2373,0,November 2020,Confirmed,0,USA,Indonesia,Fri Nov 13 00:00:00 EST 2020,13,0,0,0,Nov,Nov 13,1,1st deal,2,NIH,Indonesia,Upper middle income,LMIC,vaccines,Protein adjuvant,2020,5.542713540,30000000,15000000,270625568
Mexico,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Mexico,Wed Dec 02 00:00:00 EST 2020,02,0,0,0,Dec,Dec 02,1,1st deal,2,BioNTech and Fosun Pharma,Mexico,Upper middle income,LMIC,vaccines,mRNA,2020,13.482209429,34400000,17200000,127575529
Iraq,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Iraq,Mon Dec 21 00:00:00 EST 2020,21,0,0,0,Dec,Dec 21,1,1st deal,2,BioNTech and Fosun Pharma,Iraq,Upper middle income,LMIC,vaccines,mRNA,2020,1.907922005,1500000,750000,39309783
Turkey,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Turkey,Sun Dec 27 00:00:00 EST 2020,27,0,0,0,Dec,Dec 27,1,1st deal,2,BioNTech and Fosun Pharma,Turkey,Upper middle income,LMIC,vaccines,mRNA,2020,2.696884074,4500000,2250000,83429615
Lebanon,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Lebanon,Mon Dec 28 00:00:00 EST 2020,28,0,0,0,Dec,Dec 28,1,1st deal,2,BioNTech and Fosun Pharma,Lebanon,Upper middle income,LMIC,vaccines,mRNA,2020,14.586374896,2000000,1000000,6855713
Kazakhstan,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Kazakhstan,Mon Dec 28 00:00:00 EST 2020,28,0,0,0,Dec,Dec 28,1,1st deal,2,BioNTech and Fosun Pharma,Kazakhstan,Upper middle income,LMIC,unknown amount,mRNA,2020,,,,18513930
Malaysia,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,Pfizer-BioNTech_BNT162,0,November 2020,Confirmed,0,USA/Germany,Malaysia,Fri Nov 27 00:00:00 EST 2020,27,0,0,0,Nov,Nov 27,1,1st deal,2,BioNTech and Fosun Pharma,Malaysia,Upper middle income,LMIC,vaccines,mRNA,2020,20.031438717,12800000,6400000,31949777
Ecuador,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and December 2020,December 2020,COVAXX (United Biomedical)_UB-162,0,October 2020,Confirmed,0,USA,Ecuador,Fri Oct 23 00:00:00 EDT 2020,23,0,0,0,Oct,Oct 23,1,1st deal,2,Duke-NUS,Ecuador,Upper middle income,LMIC,vaccines,mRNA,2020,5.755838924,2000000,1000000,17373662
Mexico,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Mexico,Wed Dec 02 00:00:00 EST 2020,02,0,0,0,Dec,Dec 02,1,1st deal,2,BioNTech and Fosun Pharma,Mexico,Upper middle income,LMIC,vaccines,mRNA,2020,13.482209429,34400000,17200000,127575529
Iraq,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Iraq,Mon Dec 21 00:00:00 EST 2020,21,0,0,0,Dec,Dec 21,1,1st deal,2,BioNTech and Fosun Pharma,Iraq,Upper middle income,LMIC,vaccines,mRNA,2020,1.907922005,1500000,750000,39309783
Turkey,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Turkey,Sun Dec 27 00:00:00 EST 2020,27,0,0,0,Dec,Dec 27,1,1st deal,2,BioNTech and Fosun Pharma,Turkey,Upper middle income,LMIC,vaccines,mRNA,2020,2.696884074,4500000,2250000,83429615
Lebanon,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Lebanon,Mon Dec 28 00:00:00 EST 2020,28,0,0,0,Dec,Dec 28,1,1st deal,2,BioNTech and Fosun Pharma,Lebanon,Upper middle income,LMIC,vaccines,mRNA,2020,14.586374896,2000000,1000000,6855713
Kazakhstan,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Kazakhstan,Mon Dec 28 00:00:00 EST 2020,28,0,0,0,Dec,Dec 28,1,1st deal,2,BioNTech and Fosun Pharma,Kazakhstan,Upper middle income,LMIC,unknown amount,mRNA,2020,,,,18513930
Malaysia,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,Pfizer-BioNTech_BNT162,0,November 2020,Confirmed,0,USA/Germany,Malaysia,Fri Nov 27 00:00:00 EST 2020,27,0,0,0,Nov,Nov 27,1,1st deal,2,BioNTech and Fosun Pharma,Malaysia,Upper middle income,LMIC,vaccines,mRNA,2020,20.031438717,12800000,6400000,31949777
Ecuador,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and February 2021,February 2021,COVAXX (United Biomedical)_UB-162,0,October 2020,Confirmed,0,USA,Ecuador,Fri Oct 23 00:00:00 EDT 2020,23,0,0,0,Oct,Oct 23,1,1st deal,2,Duke-NUS,Ecuador,Upper middle income,LMIC,vaccines,mRNA,2020,5.755838924,2000000,1000000,17373662
Mexico,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Mexico,Wed Dec 02 00:00:00 EST 2020,02,0,0,0,Dec,Dec 02,1,1st deal,2,BioNTech and Fosun Pharma,Mexico,Upper middle income,LMIC,vaccines,mRNA,2020,13.482209429,34400000,17200000,127575529
Iraq,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Iraq,Mon Dec 21 00:00:00 EST 2020,21,0,0,0,Dec,Dec 21,1,1st deal,2,BioNTech and Fosun Pharma,Iraq,Upper middle income,LMIC,vaccines,mRNA,2020,1.907922005,1500000,750000,39309783
Turkey,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Turkey,Sun Dec 27 00:00:00 EST 2020,27,0,0,0,Dec,Dec 27,1,1st deal,2,BioNTech and Fosun Pharma,Turkey,Upper middle income,LMIC,vaccines,mRNA,2020,2.696884074,4500000,2250000,83429615
Lebanon,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Lebanon,Mon Dec 28 00:00:00 EST 2020,28,0,0,0,Dec,Dec 28,1,1st deal,2,BioNTech and Fosun Pharma,Lebanon,Upper middle income,LMIC,vaccines,mRNA,2020,14.586374896,2000000,1000000,6855713
Kazakhstan,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Pfizer-BioNTech_BNT162,0,December 2020,Confirmed,0,USA/Germany,Kazakhstan,Mon Dec 28 00:00:00 EST 2020,28,0,0,0,Dec,Dec 28,1,1st deal,2,BioNTech and Fosun Pharma,Kazakhstan,Upper middle income,LMIC,unknown amount,mRNA,2020,,,,18513930
Malaysia,This map shows the percentage of the population able to be covered by confirmed deals made between May 2020 and January 2021,January 2021,Pfizer-BioNTech_BNT162,0,November 2020,Confirmed,0,USA/Germany,Malaysia,Fri Nov 27 00:00:00 EST 2020,27,0,0,0,Nov,Nov 27,1,1st deal,2,BioNTech and Fosun Pharma,Malaysia,Upper middle income,LMIC,vaccines,mRNA,2020,20.031438717,12800000,6400000,31949777
